Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Cost Each
189593,ThinkPad Laptop,1.0,999.99,04/24/19 21:39,"591 Lakeview St, Atlanta, GA 30301",750
189601,Macbook Pro Laptop,1.0,1700.0,04/25/19 19:47,"865 Hill St, San Francisco, CA 94016",1275
189613,Macbook Pro Laptop,1.0,1700.0,04/09/19 15:51,"312 Ridge St, San Francisco, CA 94016",1275
189617,iPhone,1.0,700.0,04/22/19 15:34,"902 5th St, Austin, TX 73301",525
189621,ThinkPad Laptop,1.0,999.99,04/28/19 00:14,"623 Church St, San Francisco, CA 94016",750
189629,iPhone,1.0,700.0,04/27/19 14:49,"650 West St, New York City, NY 10001",525
189633,ThinkPad Laptop,1.0,999.99,04/13/19 12:56,"645 12th St, Seattle, WA 98101",750
189636,Macbook Pro Laptop,1.0,1700.0,04/17/19 18:06,"410 Highland St, New York City, NY 10001",1275
189667,Macbook Pro Laptop,1.0,1700.0,04/06/19 19:13,"832 5th St, New York City, NY 10001",1275
189669,Google Phone,1.0,600.0,04/30/19 08:32,"90 12th St, Los Angeles, CA 90001",450
189678,Google Phone,1.0,600.0,04/06/19 20:44,"755 Chestnut St, New York City, NY 10001",450
189682,Google Phone,1.0,600.0,04/14/19 12:57,"470 11th St, Dallas, TX 75001",450
189687,iPhone,1.0,700.0,04/23/19 10:48,"929 Park St, New York City, NY 10001",525
189697,Macbook Pro Laptop,1.0,1700.0,04/08/19 18:23,"789 13th St, Seattle, WA 98101",1275
189704,iPhone,1.0,700.0,04/16/19 18:12,"203 13th St, Dallas, TX 75001",525
189730,ThinkPad Laptop,1.0,999.99,04/26/19 12:10,"895 11th St, Seattle, WA 98101",750
189745,Google Phone,1.0,600.0,04/17/19 19:29,"555 9th St, Boston, MA 02215",450
189746,Macbook Pro Laptop,1.0,1700.0,04/06/19 20:44,"304 9th St, Dallas, TX 75001",1275
189770,Macbook Pro Laptop,1.0,1700.0,04/23/19 13:56,"608 Park St, Los Angeles, CA 90001",1275
189774,Macbook Pro Laptop,1.0,1700.0,04/28/19 09:26,"673 Elm St, Portland, OR 97035",1275
189790,Google Phone,1.0,600.0,04/11/19 11:02,"496 Pine St, San Francisco, CA 94016",450
189805,Macbook Pro Laptop,1.0,1700.0,05/01/19 01:31,"919 Sunset St, San Francisco, CA 94016",1275
189806,Macbook Pro Laptop,1.0,1700.0,05/01/19 00:52,"928 Dogwood St, Dallas, TX 75001",1275
189809,iPhone,1.0,700.0,04/19/19 19:56,"871 Lincoln St, Los Angeles, CA 90001",525
189814,iPhone,1.0,700.0,04/03/19 09:14,"843 Wilson St, Dallas, TX 75001",525
189816,Macbook Pro Laptop,1.0,1700.0,04/26/19 14:54,"323 South St, New York City, NY 10001",1275
189817,ThinkPad Laptop,1.0,999.99,04/10/19 17:06,"740 Cedar St, Los Angeles, CA 90001",750
189821,ThinkPad Laptop,1.0,999.99,04/07/19 14:32,"129 Johnson St, San Francisco, CA 94016",750
189824,Google Phone,1.0,600.0,04/29/19 07:08,"311 Cherry St, Portland, OR 97035",450
189826,iPhone,1.0,700.0,04/16/19 09:16,"668 Highland St, Boston, MA 02215",525
189840,Macbook Pro Laptop,1.0,1700.0,04/04/19 15:19,"541 Cherry St, San Francisco, CA 94016",1275
189842,iPhone,1.0,700.0,04/16/19 13:56,"815 Washington St, Los Angeles, CA 90001",525
189845,Google Phone,1.0,600.0,04/28/19 16:46,"953 Chestnut St, San Francisco, CA 94016",450
189850,Macbook Pro Laptop,1.0,1700.0,04/27/19 12:42,"710 Cedar St, New York City, NY 10001",1275
189853,Macbook Pro Laptop,1.0,1700.0,04/15/19 03:16,"237 Hickory St, Los Angeles, CA 90001",1275
189863,ThinkPad Laptop,1.0,999.99,04/27/19 14:42,"77 Lincoln St, Los Angeles, CA 90001",750
189869,ThinkPad Laptop,1.0,999.99,04/09/19 12:31,"933 Hill St, San Francisco, CA 94016",750
189871,iPhone,1.0,700.0,04/24/19 22:25,"840 Jefferson St, Los Angeles, CA 90001",525
189873,Macbook Pro Laptop,1.0,1700.0,04/06/19 11:04,"654 Maple St, Boston, MA 02215",1275
189877,Macbook Pro Laptop,1.0,1700.0,04/28/19 18:17,"878 2nd St, Portland, OR 97035",1275
189910,Google Phone,1.0,600.0,04/07/19 21:59,"327 Adams St, San Francisco, CA 94016",450
189926,LG Washing Machine,1.0,600.0,04/10/19 14:15,"569 Main St, Atlanta, GA 30301",600
189942,Google Phone,1.0,600.0,04/01/19 22:07,"757 Cedar St, San Francisco, CA 94016",450
189945,iPhone,1.0,700.0,04/23/19 12:06,"17 Hickory St, Boston, MA 02215",525
189951,Macbook Pro Laptop,1.0,1700.0,04/30/19 19:26,"969 13th St, Portland, OR 97035",1275
189958,ThinkPad Laptop,1.0,999.99,04/13/19 19:13,"181 12th St, New York City, NY 10001",750
189959,Google Phone,1.0,600.0,04/10/19 11:57,"781 Hill St, Atlanta, GA 30301",450
189963,Google Phone,1.0,600.0,04/11/19 19:05,"637 13th St, Atlanta, GA 30301",450
189977,Google Phone,1.0,600.0,04/17/19 11:51,"190 Forest St, Atlanta, GA 30301",450
189986,Google Phone,1.0,600.0,04/13/19 22:14,"881 Lakeview St, Austin, TX 73301",450
190000,LG Dryer,1.0,600.0,04/11/19 23:21,"87 8th St, San Francisco, CA 94016",600
190007,iPhone,1.0,700.0,04/20/19 06:40,"797 Center St, Boston, MA 02215",525
190024,ThinkPad Laptop,1.0,999.99,04/18/19 14:41,"600 Maple St, Seattle, WA 98101",750
190029,ThinkPad Laptop,1.0,999.99,04/18/19 13:31,"106 Ridge St, Los Angeles, CA 90001",750
190031,ThinkPad Laptop,1.0,999.99,04/01/19 19:25,"600 Walnut St, Portland, OR 97035",750
190037,Google Phone,1.0,600.0,04/29/19 08:13,"455 Dogwood St, Austin, TX 73301",450
190044,iPhone,1.0,700.0,04/30/19 18:47,"958 Lakeview St, San Francisco, CA 94016",525
190079,Google Phone,1.0,600.0,04/19/19 09:12,"927 5th St, Los Angeles, CA 90001",450
190082,Google Phone,1.0,600.0,04/12/19 19:07,"743 Lincoln St, Boston, MA 02215",450
190094,iPhone,1.0,700.0,04/02/19 12:43,"371 2nd St, New York City, NY 10001",525
190105,iPhone,1.0,700.0,04/06/19 20:34,"490 Spruce St, San Francisco, CA 94016",525
190127,Google Phone,1.0,600.0,04/19/19 08:54,"676 Chestnut St, Atlanta, GA 30301",450
190128,Macbook Pro Laptop,1.0,1700.0,04/29/19 11:21,"655 North St, New York City, NY 10001",1275
190130,LG Washing Machine,1.0,600.0,04/21/19 18:04,"183 Lake St, Dallas, TX 75001",600
190136,Macbook Pro Laptop,1.0,1700.0,04/08/19 12:06,"172 Elm St, San Francisco, CA 94016",1275
190138,iPhone,1.0,700.0,04/20/19 22:10,"345 Park St, Austin, TX 73301",525
190165,Google Phone,1.0,600.0,04/10/19 17:36,"41 14th St, Seattle, WA 98101",450
190183,Google Phone,1.0,600.0,04/15/19 15:23,"92 Madison St, New York City, NY 10001",450
190187,Macbook Pro Laptop,1.0,1700.0,04/01/19 12:24,"170 Lake St, Los Angeles, CA 90001",1275
190191,iPhone,1.0,700.0,04/20/19 07:05,"804 Lincoln St, Austin, TX 73301",525
190199,ThinkPad Laptop,1.0,999.99,04/15/19 14:45,"890 Lincoln St, Los Angeles, CA 90001",750
190200,Macbook Pro Laptop,1.0,1700.0,04/18/19 13:02,"508 Main St, Portland, OR 97035",1275
190205,Google Phone,1.0,600.0,04/02/19 13:24,"526 Elm St, Dallas, TX 75001",450
190218,Google Phone,1.0,600.0,04/30/19 17:46,"510 Jackson St, Dallas, TX 75001",450
190230,Google Phone,1.0,600.0,04/04/19 20:02,"451 12th St, Austin, TX 73301",450
190234,Google Phone,1.0,600.0,04/17/19 15:37,"128 River St, Dallas, TX 75001",450
190235,iPhone,1.0,700.0,04/08/19 21:53,"425 2nd St, Austin, TX 73301",525
190239,LG Washing Machine,1.0,600.0,04/12/19 21:17,"59 Hill St, San Francisco, CA 94016",600
190254,ThinkPad Laptop,1.0,999.99,04/06/19 10:33,"546 Chestnut St, Atlanta, GA 30301",750
190271,Macbook Pro Laptop,1.0,1700.0,04/12/19 20:38,"901 Chestnut St, Atlanta, GA 30301",1275
190288,Google Phone,1.0,600.0,04/02/19 19:22,"802 Chestnut St, New York City, NY 10001",450
190300,iPhone,1.0,700.0,04/06/19 21:50,"817 Church St, Seattle, WA 98101",525
190306,Macbook Pro Laptop,1.0,1700.0,04/10/19 11:42,"853 Cherry St, Portland, OR 97035",1275
190308,ThinkPad Laptop,1.0,999.99,04/07/19 20:28,"89 Jefferson St, Portland, OR 97035",750
190309,iPhone,1.0,700.0,04/04/19 11:34,"286 5th St, Dallas, TX 75001",525
190320,iPhone,1.0,700.0,04/15/19 09:07,"917 12th St, Seattle, WA 98101",525
190334,Macbook Pro Laptop,1.0,1700.0,04/06/19 12:44,"229 Cedar St, Los Angeles, CA 90001",1275
190337,iPhone,1.0,700.0,04/24/19 21:01,"534 14th St, Boston, MA 02215",525
190344,iPhone,1.0,700.0,04/15/19 19:25,"423 Willow St, San Francisco, CA 94016",525
190349,Google Phone,1.0,600.0,04/09/19 09:37,"697 Chestnut St, Los Angeles, CA 90001",450
190356,ThinkPad Laptop,1.0,999.99,04/07/19 11:13,"488 Highland St, Los Angeles, CA 90001",750
190359,LG Washing Machine,1.0,600.0,04/04/19 19:15,"588 Washington St, New York City, NY 10001",600
190362,iPhone,1.0,700.0,04/01/19 12:35,"349 River St, Austin, TX 73301",525
190370,Macbook Pro Laptop,1.0,1700.0,04/21/19 20:04,"471 5th St, San Francisco, CA 94016",1275
190375,Macbook Pro Laptop,1.0,1700.0,04/30/19 00:17,"8 Lincoln St, Portland, OR 97035",1275
190383,Google Phone,1.0,600.0,04/01/19 20:37,"1 Lakeview St, Los Angeles, CA 90001",450
190385,Macbook Pro Laptop,1.0,1700.0,04/04/19 17:34,"817 Lake St, New York City, NY 10001",1275
190390,Google Phone,1.0,600.0,04/15/19 13:05,"151 Cherry St, Portland, OR 97035",450
190393,iPhone,1.0,700.0,04/22/19 17:21,"103 Park St, New York City, NY 10001",525
190405,ThinkPad Laptop,1.0,999.99,04/25/19 17:43,"833 4th St, Los Angeles, CA 90001",750
190413,iPhone,1.0,700.0,04/19/19 08:48,"554 Madison St, San Francisco, CA 94016",525
190418,Macbook Pro Laptop,1.0,1700.0,04/05/19 20:59,"548 Main St, San Francisco, CA 94016",1275
190424,Macbook Pro Laptop,1.0,1700.0,04/11/19 12:13,"806 Meadow St, San Francisco, CA 94016",1275
190426,ThinkPad Laptop,1.0,999.99,04/11/19 23:21,"683 Ridge St, Boston, MA 02215",750
190428,Google Phone,1.0,600.0,04/21/19 18:51,"304 Pine St, Los Angeles, CA 90001",450
190429,ThinkPad Laptop,1.0,999.99,04/14/19 09:28,"31 13th St, Boston, MA 02215",750
190450,Google Phone,1.0,600.0,04/30/19 19:19,"547 5th St, New York City, NY 10001",450
190460,Macbook Pro Laptop,1.0,1700.0,04/12/19 14:16,"256 Hill St, San Francisco, CA 94016",1275
190467,ThinkPad Laptop,1.0,999.99,04/17/19 00:14,"885 Cedar St, Portland, OR 97035",750
190472,Macbook Pro Laptop,1.0,1700.0,04/16/19 22:54,"293 Pine St, Boston, MA 02215",1275
190475,Macbook Pro Laptop,1.0,1700.0,04/16/19 14:50,"159 1st St, Los Angeles, CA 90001",1275
190491,iPhone,1.0,700.0,04/14/19 18:48,"231 Lincoln St, Los Angeles, CA 90001",525
190493,iPhone,1.0,700.0,04/15/19 13:29,"417 Johnson St, San Francisco, CA 94016",525
190501,Macbook Pro Laptop,1.0,1700.0,04/10/19 10:46,"818 Hickory St, Atlanta, GA 30301",1275
190508,iPhone,1.0,700.0,04/21/19 20:08,"704 Chestnut St, Atlanta, GA 30301",525
190512,iPhone,1.0,700.0,04/01/19 20:35,"360 5th St, Dallas, TX 75001",525
190519,Google Phone,1.0,600.0,04/20/19 08:53,"820 11th St, Portland, OR 97035",450
190525,iPhone,1.0,700.0,04/06/19 08:57,"581 Main St, Austin, TX 73301",525
190527,Google Phone,1.0,600.0,04/26/19 20:32,"901 Hill St, Los Angeles, CA 90001",450
190548,iPhone,1.0,700.0,04/04/19 19:00,"167 Lincoln St, Atlanta, GA 30301",525
190552,iPhone,1.0,700.0,04/06/19 08:24,"87 Lakeview St, New York City, NY 10001",525
190574,ThinkPad Laptop,1.0,999.99,04/22/19 09:03,"327 Willow St, Seattle, WA 98101",750
190576,iPhone,1.0,700.0,04/17/19 20:37,"219 Jackson St, Dallas, TX 75001",525
190585,iPhone,1.0,700.0,04/27/19 15:23,"631 Cedar St, San Francisco, CA 94016",525
190588,Google Phone,1.0,600.0,04/14/19 09:11,"22 Maple St, Dallas, TX 75001",450
190593,Macbook Pro Laptop,1.0,1700.0,04/16/19 07:40,"129 Elm St, Atlanta, GA 30301",1275
190595,Macbook Pro Laptop,1.0,1700.0,04/29/19 03:17,"25 Wilson St, San Francisco, CA 94016",1275
190597,iPhone,1.0,700.0,04/08/19 18:17,"915 14th St, Portland, OR 97035",525
190623,Google Phone,1.0,600.0,04/14/19 17:32,"493 Cedar St, New York City, NY 10001",450
190631,Google Phone,1.0,600.0,04/15/19 18:33,"333 Lincoln St, New York City, NY 10001",450
190637,iPhone,1.0,700.0,04/14/19 19:46,"931 Adams St, San Francisco, CA 94016",525
190640,Macbook Pro Laptop,1.0,1700.0,04/27/19 09:33,"146 12th St, Boston, MA 02215",1275
190643,Google Phone,1.0,600.0,04/01/19 21:08,"672 Meadow St, San Francisco, CA 94016",450
190652,iPhone,1.0,700.0,04/24/19 20:07,"812 11th St, Dallas, TX 75001",525
190653,Google Phone,1.0,600.0,04/07/19 16:29,"869 Dogwood St, Los Angeles, CA 90001",450
190655,Macbook Pro Laptop,1.0,1700.0,04/10/19 06:24,"681 5th St, New York City, NY 10001",1275
190657,ThinkPad Laptop,1.0,999.99,04/23/19 17:07,"647 Walnut St, New York City, NY 10001",750
190662,Google Phone,1.0,600.0,04/04/19 08:49,"91 Ridge St, New York City, NY 10001",450
190666,Google Phone,1.0,600.0,04/17/19 07:20,"965 Main St, Dallas, TX 75001",450
190674,Macbook Pro Laptop,1.0,1700.0,04/08/19 16:19,"724 1st St, San Francisco, CA 94016",1275
190696,Google Phone,1.0,600.0,04/12/19 20:03,"736 River St, San Francisco, CA 94016",450
190716,Macbook Pro Laptop,1.0,1700.0,04/20/19 18:15,"81 11th St, New York City, NY 10001",1275
190729,ThinkPad Laptop,1.0,999.99,04/24/19 20:25,"88 Lincoln St, Atlanta, GA 30301",750
190735,Macbook Pro Laptop,1.0,1700.0,04/15/19 11:10,"558 Lake St, Atlanta, GA 30301",1275
190751,Google Phone,1.0,600.0,04/23/19 00:32,"113 Lincoln St, Atlanta, GA 30301",450
190753,Macbook Pro Laptop,1.0,1700.0,04/20/19 19:01,"590 Cedar St, Boston, MA 02215",1275
190764,iPhone,1.0,700.0,04/28/19 15:12,"355 Park St, Los Angeles, CA 90001",525
190769,LG Washing Machine,1.0,600.0,04/07/19 19:12,"84 Hickory St, Seattle, WA 98101",600
190778,Macbook Pro Laptop,1.0,1700.0,04/24/19 10:11,"540 Meadow St, Seattle, WA 98101",1275
190808,ThinkPad Laptop,1.0,999.99,04/13/19 21:34,"680 Walnut St, New York City, NY 10001",750
190809,iPhone,1.0,700.0,04/30/19 14:42,"585 Chestnut St, San Francisco, CA 94016",525
190836,ThinkPad Laptop,1.0,999.99,04/06/19 12:28,"136 Cedar St, Austin, TX 73301",750
190837,iPhone,1.0,700.0,04/07/19 14:09,"379 Church St, San Francisco, CA 94016",525
190840,iPhone,1.0,700.0,04/30/19 17:25,"379 Willow St, Seattle, WA 98101",525
190850,ThinkPad Laptop,1.0,999.99,04/28/19 12:27,"796 Hickory St, Portland, OR 97035",750
190851,Google Phone,1.0,600.0,04/07/19 14:50,"292 Washington St, Boston, MA 02215",450
190855,Macbook Pro Laptop,1.0,1700.0,04/24/19 11:00,"200 6th St, Atlanta, GA 30301",1275
190857,Google Phone,1.0,600.0,04/24/19 00:05,"733 2nd St, San Francisco, CA 94016",450
190863,iPhone,1.0,700.0,04/27/19 12:44,"297 14th St, Dallas, TX 75001",525
190871,Google Phone,1.0,600.0,04/12/19 15:14,"208 Lakeview St, Seattle, WA 98101",450
190880,iPhone,1.0,700.0,04/15/19 11:36,"625 Hickory St, San Francisco, CA 94016",525
190882,Google Phone,1.0,600.0,04/07/19 13:04,"489 1st St, New York City, NY 10001",450
190895,ThinkPad Laptop,1.0,999.99,04/04/19 16:30,"891 Lincoln St, Los Angeles, CA 90001",750
190901,ThinkPad Laptop,1.0,999.99,04/08/19 18:00,"809 South St, San Francisco, CA 94016",750
190903,Macbook Pro Laptop,1.0,1700.0,04/02/19 19:45,"939 Maple St, New York City, NY 10001",1275
190908,LG Dryer,1.0,600.0,04/09/19 14:38,"806 11th St, Austin, TX 73301",600
190912,Macbook Pro Laptop,1.0,1700.0,04/28/19 16:22,"427 7th St, Los Angeles, CA 90001",1275
190924,ThinkPad Laptop,1.0,999.99,04/22/19 21:09,"493 Spruce St, Seattle, WA 98101",750
190934,Google Phone,1.0,600.0,04/13/19 05:33,"896 Lake St, Dallas, TX 75001",450
190942,iPhone,1.0,700.0,04/09/19 20:41,"308 Willow St, Dallas, TX 75001",525
190971,Macbook Pro Laptop,1.0,1700.0,04/24/19 09:27,"687 Park St, Los Angeles, CA 90001",1275
190982,LG Washing Machine,1.0,600.0,04/02/19 14:17,"574 River St, San Francisco, CA 94016",600
190986,ThinkPad Laptop,1.0,999.99,04/09/19 19:41,"860 Sunset St, San Francisco, CA 94016",750
190999,ThinkPad Laptop,1.0,999.99,04/07/19 14:34,"176 10th St, San Francisco, CA 94016",750
191001,Macbook Pro Laptop,1.0,1700.0,04/11/19 19:19,"640 West St, Dallas, TX 75001",1275
191012,iPhone,1.0,700.0,04/23/19 19:02,"6 Forest St, San Francisco, CA 94016",525
191014,ThinkPad Laptop,1.0,999.99,04/08/19 19:59,"690 Walnut St, San Francisco, CA 94016",750
191018,ThinkPad Laptop,1.0,999.99,04/28/19 14:06,"336 11th St, Dallas, TX 75001",750
191019,Google Phone,1.0,600.0,04/17/19 15:28,"225 8th St, Seattle, WA 98101",450
191031,ThinkPad Laptop,1.0,999.99,04/03/19 12:43,"851 Pine St, Dallas, TX 75001",750
191040,ThinkPad Laptop,1.0,999.99,04/23/19 21:15,"830 Chestnut St, San Francisco, CA 94016",750
191041,Macbook Pro Laptop,1.0,1700.0,04/20/19 11:43,"15 West St, San Francisco, CA 94016",1275
191044,Macbook Pro Laptop,1.0,1700.0,04/06/19 09:51,"503 Sunset St, Seattle, WA 98101",1275
191047,iPhone,1.0,700.0,04/09/19 08:52,"988 Elm St, Los Angeles, CA 90001",525
191049,LG Dryer,1.0,600.0,04/14/19 14:45,"523 West St, Dallas, TX 75001",600
191050,iPhone,1.0,700.0,04/01/19 17:43,"67 Cedar St, New York City, NY 10001",525
191060,LG Dryer,1.0,600.0,04/13/19 22:15,"869 Chestnut St, Boston, MA 02215",600
191064,Macbook Pro Laptop,1.0,1700.0,04/03/19 10:11,"214 11th St, Atlanta, GA 30301",1275
191080,iPhone,1.0,700.0,04/17/19 09:24,"510 Lake St, San Francisco, CA 94016",525
191089,iPhone,1.0,700.0,04/25/19 21:07,"415 Forest St, Los Angeles, CA 90001",525
191107,iPhone,1.0,700.0,04/16/19 10:37,"583 4th St, Atlanta, GA 30301",525
191112,LG Dryer,1.0,600.0,04/15/19 20:08,"252 4th St, Atlanta, GA 30301",600
191121,Macbook Pro Laptop,1.0,1700.0,04/24/19 02:05,"77 Chestnut St, Los Angeles, CA 90001",1275
191124,iPhone,1.0,700.0,04/07/19 08:28,"416 Cedar St, Austin, TX 73301",525
191145,iPhone,1.0,700.0,04/14/19 22:08,"577 9th St, Atlanta, GA 30301",525
191154,iPhone,1.0,700.0,04/22/19 18:04,"459 South St, Dallas, TX 75001",525
191155,Google Phone,1.0,600.0,04/30/19 13:53,"733 Highland St, San Francisco, CA 94016",450
191162,iPhone,1.0,700.0,04/15/19 18:47,"58 Spruce St, Boston, MA 02215",525
191174,ThinkPad Laptop,1.0,999.99,04/04/19 19:36,"516 9th St, San Francisco, CA 94016",750
191178,iPhone,1.0,700.0,04/05/19 19:06,"119 Lake St, Los Angeles, CA 90001",525
191193,iPhone,1.0,700.0,04/21/19 22:37,"721 Elm St, New York City, NY 10001",525
191202,ThinkPad Laptop,1.0,999.99,04/26/19 13:43,"6 11th St, Austin, TX 73301",750
191209,LG Washing Machine,1.0,600.0,04/24/19 21:46,"48 Cedar St, Atlanta, GA 30301",600
191216,ThinkPad Laptop,1.0,999.99,04/12/19 14:09,"606 Hill St, Portland, ME 04101",750
191222,Google Phone,1.0,600.0,04/16/19 17:42,"93 13th St, New York City, NY 10001",450
191235,Macbook Pro Laptop,1.0,1700.0,04/07/19 08:10,"505 Pine St, San Francisco, CA 94016",1275
191240,Google Phone,1.0,600.0,04/07/19 08:03,"293 River St, San Francisco, CA 94016",450
191251,Google Phone,1.0,600.0,04/17/19 23:38,"440 Jackson St, Portland, OR 97035",450
191252,ThinkPad Laptop,1.0,999.99,04/26/19 16:54,"989 Elm St, Los Angeles, CA 90001",750
191257,ThinkPad Laptop,1.0,999.99,04/28/19 01:34,"458 Lakeview St, New York City, NY 10001",750
191269,Google Phone,1.0,600.0,04/12/19 00:28,"223 13th St, San Francisco, CA 94016",450
191282,iPhone,1.0,700.0,04/29/19 18:28,"994 Ridge St, San Francisco, CA 94016",525
191295,Macbook Pro Laptop,1.0,1700.0,04/02/19 11:02,"703 Spruce St, Los Angeles, CA 90001",1275
191308,Google Phone,1.0,600.0,04/28/19 13:04,"606 Hickory St, Boston, MA 02215",450
191335,iPhone,1.0,700.0,04/08/19 12:58,"122 12th St, Seattle, WA 98101",525
191339,Google Phone,1.0,600.0,04/12/19 10:43,"757 2nd St, Boston, MA 02215",450
191352,Macbook Pro Laptop,1.0,1700.0,04/24/19 01:10,"536 Highland St, Atlanta, GA 30301",1275
191364,LG Washing Machine,1.0,600.0,04/24/19 16:56,"274 Lake St, San Francisco, CA 94016",600
191373,Google Phone,1.0,600.0,04/04/19 13:23,"245 Johnson St, San Francisco, CA 94016",450
191382,Google Phone,1.0,600.0,04/29/19 00:13,"796 6th St, San Francisco, CA 94016",450
191412,Google Phone,1.0,600.0,04/10/19 18:11,"681 River St, San Francisco, CA 94016",450
191420,Google Phone,1.0,600.0,04/19/19 12:52,"38 12th St, Los Angeles, CA 90001",450
191422,Google Phone,1.0,600.0,04/06/19 19:29,"710 Chestnut St, Atlanta, GA 30301",450
191433,iPhone,1.0,700.0,04/10/19 00:34,"706 Jackson St, Seattle, WA 98101",525
191434,Macbook Pro Laptop,1.0,1700.0,04/21/19 21:17,"369 Jackson St, San Francisco, CA 94016",1275
191443,iPhone,1.0,700.0,04/04/19 14:05,"323 14th St, Austin, TX 73301",525
191453,iPhone,1.0,700.0,04/10/19 20:47,"930 Lincoln St, Los Angeles, CA 90001",525
191455,Macbook Pro Laptop,1.0,1700.0,04/30/19 16:23,"320 Main St, San Francisco, CA 94016",1275
191468,Macbook Pro Laptop,1.0,1700.0,04/29/19 16:59,"911 10th St, Atlanta, GA 30301",1275
191497,Google Phone,1.0,600.0,04/11/19 23:29,"881 Elm St, Austin, TX 73301",450
191508,Macbook Pro Laptop,1.0,1700.0,04/18/19 08:47,"250 Madison St, Seattle, WA 98101",1275
191521,ThinkPad Laptop,1.0,999.99,04/02/19 09:59,"530 Willow St, San Francisco, CA 94016",750
191527,iPhone,1.0,700.0,04/28/19 11:53,"516 10th St, Boston, MA 02215",525
191538,Google Phone,1.0,600.0,04/01/19 16:29,"278 Madison St, Los Angeles, CA 90001",450
191545,iPhone,1.0,700.0,04/22/19 03:45,"438 Willow St, Los Angeles, CA 90001",525
191547,iPhone,1.0,700.0,04/12/19 15:01,"984 14th St, Los Angeles, CA 90001",525
191550,Macbook Pro Laptop,1.0,1700.0,04/18/19 01:11,"17 Church St, Boston, MA 02215",1275
191568,Google Phone,1.0,600.0,04/01/19 19:38,"954 Johnson St, Boston, MA 02215",450
191579,Google Phone,1.0,600.0,04/10/19 18:25,"144 Hickory St, Boston, MA 02215",450
191580,ThinkPad Laptop,1.0,999.99,04/18/19 15:02,"963 Maple St, Seattle, WA 98101",750
191597,Google Phone,1.0,600.0,04/14/19 12:08,"464 Willow St, Los Angeles, CA 90001",450
191598,Google Phone,1.0,600.0,04/28/19 13:25,"512 7th St, Atlanta, GA 30301",450
191608,Google Phone,1.0,600.0,04/21/19 22:47,"172 Chestnut St, Seattle, WA 98101",450
191613,Macbook Pro Laptop,1.0,1700.0,04/28/19 12:36,"275 Highland St, San Francisco, CA 94016",1275
191614,iPhone,1.0,700.0,04/06/19 00:37,"689 Park St, Seattle, WA 98101",525
191626,Macbook Pro Laptop,1.0,1700.0,04/18/19 20:38,"178 Chestnut St, Boston, MA 02215",1275
191631,iPhone,1.0,700.0,04/29/19 14:44,"63 Ridge St, Los Angeles, CA 90001",525
191634,Macbook Pro Laptop,1.0,1700.0,04/27/19 13:00,"343 Wilson St, Portland, OR 97035",1275
191642,ThinkPad Laptop,1.0,999.99,04/17/19 12:47,"805 Dogwood St, New York City, NY 10001",750
191655,ThinkPad Laptop,1.0,999.99,04/23/19 14:26,"829 11th St, Boston, MA 02215",750
191657,Google Phone,1.0,600.0,04/14/19 08:31,"594 Adams St, San Francisco, CA 94016",450
191659,LG Washing Machine,1.0,600.0,04/12/19 11:37,"3 Pine St, Dallas, TX 75001",600
191660,iPhone,1.0,700.0,04/23/19 21:08,"673 Hill St, San Francisco, CA 94016",525
191665,iPhone,1.0,700.0,04/10/19 22:58,"127 6th St, New York City, NY 10001",525
191668,ThinkPad Laptop,1.0,999.99,04/04/19 10:25,"187 Jefferson St, New York City, NY 10001",750
191680,iPhone,1.0,700.0,04/11/19 11:51,"895 Adams St, Dallas, TX 75001",525
191688,Macbook Pro Laptop,1.0,1700.0,04/26/19 05:45,"207 Meadow St, Los Angeles, CA 90001",1275
191699,Macbook Pro Laptop,1.0,1700.0,04/19/19 21:34,"894 8th St, Portland, OR 97035",1275
191703,Google Phone,1.0,600.0,04/05/19 18:05,"689 11th St, San Francisco, CA 94016",450
191711,ThinkPad Laptop,1.0,999.99,04/29/19 09:56,"728 Meadow St, Boston, MA 02215",750
191715,iPhone,1.0,700.0,04/02/19 11:58,"345 Church St, Atlanta, GA 30301",525
191720,ThinkPad Laptop,1.0,999.99,04/30/19 09:48,"719 2nd St, San Francisco, CA 94016",750
191726,ThinkPad Laptop,1.0,999.99,04/11/19 07:46,"507 Adams St, Los Angeles, CA 90001",750
191735,iPhone,1.0,700.0,04/30/19 11:13,"607 Pine St, Boston, MA 02215",525
191741,Google Phone,1.0,600.0,04/04/19 23:35,"191 South St, Los Angeles, CA 90001",450
191742,iPhone,1.0,700.0,04/03/19 16:03,"108 1st St, Boston, MA 02215",525
191753,Macbook Pro Laptop,1.0,1700.0,04/26/19 23:03,"814 Maple St, New York City, NY 10001",1275
191768,iPhone,1.0,700.0,04/16/19 11:36,"195 Ridge St, San Francisco, CA 94016",525
191769,Google Phone,1.0,600.0,04/30/19 11:07,"499 Sunset St, Atlanta, GA 30301",450
191782,ThinkPad Laptop,1.0,999.99,04/23/19 01:58,"662 Lincoln St, Boston, MA 02215",750
191794,ThinkPad Laptop,1.0,999.99,04/13/19 16:12,"635 Wilson St, San Francisco, CA 94016",750
191809,LG Dryer,1.0,600.0,04/01/19 10:57,"986 Ridge St, San Francisco, CA 94016",600
191810,ThinkPad Laptop,1.0,999.99,04/03/19 13:12,"574 Cedar St, San Francisco, CA 94016",750
